system:index,VH,VH_VV_ratio,VV,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo
502_1_430,-29.512890206031965,1.2748022497834954,-23.15095553921736,32.1580810546875,2025-02-04,279.385586420695,37.93494008897799,-76.26374325371324,1,0,ASC,3482060.0833333335,101317.76497395833,283.5890528361003,1.7380714415556515E-5,3.2398592631022134,-0.27219072977701825,94.80232058807269,3.251272956564207,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}"
502_1_438,-33.73509397272083,1.4392416802997472,-23.439492084258504,33.39093780517578,2025-02-04,275.01880582173663,39.38341433265008,-76.39936747439695,1,0,ASC,2949471.1666666665,100798.09830729167,278.8399480183919,8.817513782825396E-6,2.508617401123047,-1.0175113677978516,112.07779131722258,2.707118513995131,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
502_2_38,-26.82245764238146,1.6886796538980575,-15.8836861570908,31.46578025817871,2025-02-04,278.60401089986163,38.05463005904797,-76.4054840714764,0,0,ASC,3607611.5,101445.09830729167,282.8851954142253,2.363920211697253E-5,3.4802563985188804,-0.29009437561035156,94.76483535426095,3.4923257789319093,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
502_2_88,-18.7041813308742,2.0561835232326158,-9.09655248159393,33.618385314941406,2025-02-04,279.36084683736163,37.26195866748024,-75.85615398810167,0,0,ASC,3760232.4166666665,101459.34830729167,283.0465723673503,7.458999752903613E-5,5.225780487060547,0.21784019470214844,87.61296867646608,5.230318924250283,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
502_2_260,-16.817791053845443,2.379974198947879,-7.066375367127983,33.6092414855957,2025-02-04,279.36084683736163,37.271444156944106,-75.85993330772948,0,0,ASC,3760232.4166666665,101459.34830729167,283.0465723673503,7.458999752903613E-5,5.225780487060547,0.21784019470214844,87.61296867646608,5.230318924250283,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
502_2_373,-28.943504389929785,1.8859302488527443,-15.347070448409637,33.13072204589844,2025-02-04,278.09676806132,38.35543659154401,-76.19548880398496,0,0,ASC,3541534.25,101426.38997395833,282.0824610392253,3.0985722929699477E-6,3.3605054219563804,-0.40585772196451825,96.88642026031248,3.38492498904724,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
504_1_11,-27.35920069146635,0.8956890190181561,-30.54542381401213,45.228084564208984,2025-02-09,270.78956604003906,39.683342527104955,-76.19965432641052,1,0,ASC,2483241.25,100309.72932942708,274.4573796590169,0.0028680131460229554,1.6725319226582844,-0.493380347887675,106.43553705222477,1.7437853078841963,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
504_1_133,-30.776726843370533,1.0811056292295518,-28.467825910131946,45.4199333190918,2025-02-09,272.1512196858724,39.15744350954389,-76.0593068740037,1,0,ASC,2782965.1666666665,101322.31266276042,276.2560450236003,0.0037820140520731607,2.6284238497416177,-0.5511196057001749,101.84204429163971,2.6855808968783017,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
504_1_139,-31.464508905817418,1.2293137967633367,-25.595180814418903,44.61023712158203,2025-02-09,272.77141825358075,39.03327481911461,-76.18847968650985,1,0,ASC,3181947.0,101483.14599609375,276.5819727579753,0.004102401280154784,3.0219581921895347,-0.6969122489293417,102.98628703529108,3.101276833507321,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}"
504_1_174,-29.239552657011775,1.3056227166268715,-22.395101038493976,44.07391357421875,2025-02-09,274.1080067952474,38.44010665176987,-76.15474780086846,1,0,ASC,3226706.0833333335,101567.52099609375,277.3515853881836,0.0026108954722682634,2.818995952606201,-1.2841721773147583,114.49127673484064,3.097714699871418,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}"
504_1_192,-28.320533701801935,1.0956116498739341,-25.849062215667953,44.92099380493164,2025-02-09,271.79143778483075,39.39199763548393,-76.21323492350629,1,0,ASC,2888522.0,101433.18766276042,275.4416732788086,0.0033500633823374906,2.369227886199951,-0.5708949963251749,103.54786380236591,2.437039571606627,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}"
504_1_239,-28.921269670193293,1.0977970778627497,-26.3448229671906,44.57032012939453,2025-02-09,275.2996571858724,37.95935169625495,-75.94619901488262,1,0,ASC,3356741.3333333335,101600.14599609375,278.6438217163086,0.001427583706875642,2.575587749481201,-1.3908819754918416,118.37015875267097,2.927149624639254,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
504_1_250,-31.705979187749076,1.1279001280610674,-28.110626463225678,45.10445022583008,2025-02-09,276.2457021077474,37.71258471480023,-75.77961592134223,1,0,ASC,3247117.0833333335,101532.64599609375,279.2176335652669,0.001488875908156236,3.0741432507832847,-1.7874884208043416,120.17624781323336,3.5560471848452773,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
504_1_265,-36.0807681943986,1.4928652873430777,-24.168803776403184,42.89021301269531,2025-02-09,274.5987294514974,38.18102449592077,-76.354758736145,1,0,ASC,3332602.8333333335,101507.10432942708,277.6191635131836,0.0028520217165350914,2.6803647677103677,-1.2670416434605916,115.30068179619255,2.9647512229943294,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}"
504_1_288,-23.321554967388025,0.9091871706298349,-25.65099433951772,40.950538635253906,2025-02-09,275.9737294514974,37.790364035878774,-76.67156515004218,1,0,ASC,3390882.6666666665,101383.85432942708,279.0556055704753,3.6363226051131886E-4,1.3422503471374512,-0.7438482840855917,118.9943430656879,1.5345834171291202,"{""type"":""Point"",""coordinates"":[-76.67156515004218,37.790364035878774]}"
504_1_290,-32.65672211833638,1.2673923299183811,-25.766861095363772,43.93061447143555,2025-02-09,273.21266174316406,38.73392230176207,-76.24842717678327,1,0,ASC,3218822.5833333335,101515.60432942708,277.0026270548503,0.0026686214841902256,2.713283061981201,-1.0292283296585083,110.77321455551302,2.9019331365497942,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}"
504_1_332,-27.676797160958554,0.9868153062450166,-28.046582765596742,45.70848083496094,2025-02-09,271.8511708577474,39.385554391275825,-76.04693847405206,1,0,ASC,2716165.4166666665,101359.64599609375,275.7005437215169,0.0021931364511450133,2.1923276583353677,-0.7044399182001749,107.81327887532059,2.3027236394878363,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}"
504_1_355,-29.797900551959394,1.207467109678009,-24.678022542498482,44.555877685546875,2025-02-09,276.71306864420575,37.5492397986249,-75.86663133426741,1,0,ASC,2999302.3333333335,101536.85432942708,279.5709050496419,9.06666275113821E-4,3.1493995984395347,-1.996310035387675,122.36938559318052,3.728802969860521,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
504_1_384,-26.966498426131174,1.1945453643078292,-22.57469597377469,40.721988677978516,2025-02-09,275.9737294514974,37.8070165520791,-76.72082444657929,1,0,ASC,3390882.6666666665,101383.85432942708,279.0556055704753,3.6363226051131886E-4,1.3422503471374512,-0.7438482840855917,118.9943430656879,1.5345834171291202,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}"
504_2_88,-38.0567950002444,3.3745407498024873,-11.277622000111236,44.336517333984375,2025-02-09,277.43548075358075,37.26195866748024,-75.85615398810167,0,0,ASC,3139825.9166666665,101552.22932942708,279.9724349975586,0.0010220490706463654,2.8669899304707847,-2.061536272366842,125.71838133550965,3.5312268496522634,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
504_2_122,-25.78318773771567,1.5883936272958048,-16.23224073343257,40.43954086303711,2025-02-09,278.8345692952474,37.185061558028,-76.64462363585682,0,0,ASC,2965291.1666666665,101470.56266276042,281.6594467163086,6.079666006068388E-4,1.3273170789082844,-0.7392909924189249,119.11699574650501,1.5193162275949599,"{""type"":""Point"",""coordinates"":[-76.64462363585682,37.185061558027996]}"
504_2_260,-26.368374335414803,2.307859216070918,-11.425469175847914,44.32813262939453,2025-02-09,277.43548075358075,37.271444156944106,-75.85993330772948,0,0,ASC,3139825.9166666665,101552.22932942708,279.9724349975586,0.0010220490706463654,2.8669899304707847,-2.061536272366842,125.71838133550965,3.5312268496522634,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
505_2_38,-24.24233673102809,2.928299959581726,-8.27863848158876,31.465129852294922,2025-02-16,282.25614802042645,38.05463005904797,-76.4054840714764,0,0,ASC,782288.5,100233.89697265625,283.2792320251465,0.024082444736585273,3.2726529439290366,6.049043655395508,28.41426971932582,6.877585799994649,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
505_2_67,-25.75253220007302,2.3224992671049276,-11.08828431716769,31.876625061035156,2025-02-16,280.11926651000977,38.95302853995239,-76.55506482642006,0,0,ASC,574454.75,99738.98030598958,281.04794947306317,0.013930042790721112,2.1574999491373696,3.4648558298746743,31.909738094789905,4.081670240519715,"{""type"":""Point"",""coordinates"":[-76.55506482642006,38.9530285399524]}"
505_2_88,-17.186388373120657,1.5745904774950492,-10.914830629778589,33.61800765991211,2025-02-16,283.7047971089681,37.26195866748024,-75.85615398810167,0,0,ASC,1557364.5833333333,100398.35530598958,285.23544947306317,0.01258077609462068,4.466988881429036,9.688936233520508,24.751600120778647,10.669089698940448,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
505_2_186,-26.37501798406232,2.4029885468718954,-10.975923301172681,38.61271667480469,2025-02-16,282.3925412495931,39.0951232299311,-75.36762234551254,0,0,ASC,757088.4166666666,100111.39697265625,283.5954755147298,0.014196882463222002,2.6954638163248696,5.470593134562175,26.230332233833103,6.098599382566085,"{""type"":""Point"",""coordinates"":[-75.36762234551254,39.0951232299311]}"
505_2_207,-23.360914774834818,2.2921695461699665,-10.191617288463261,36.4744873046875,2025-02-16,283.3942502339681,37.867179564337505,-75.49102260561044,0,0,ASC,1062985.0833333333,100312.02197265625,284.9677899678548,0.013511249768709396,3.2620328267415366,7.664766311645508,23.054023287688768,8.330036060838829,"{""type"":""Point"",""coordinates"":[-75.49102260561044,37.867179564337505]}"
505_2_223,-24.30629461007527,3.2284551989730788,-7.528769368646256,35.563480377197266,2025-02-16,280.4027951558431,39.43068761301267,-76.02110498836194,0,0,ASC,511000.6666666667,99937.52197265625,281.1950035095215,0.011049965912948304,1.8318570454915364,3.238985061645508,29.49098722737056,3.7211187114468323,"{""type"":""Point"",""coordinates"":[-76.02110498836194,39.43068761301268]}"
505_2_260,-13.47148260648556,1.511344380484109,-8.913575741202292,33.60886001586914,2025-02-16,283.7047971089681,37.271444156944106,-75.85993330772948,0,0,ASC,1557364.5833333333,100398.35530598958,285.23544947306317,0.01258077609462068,4.466988881429036,9.688936233520508,24.751600120778647,10.669089698940448,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
505_2_290,-22.03745309028445,3.0308382365334503,-7.271075316606139,31.488771438598633,2025-02-16,281.58801651000977,38.324072942159816,-76.46700986921343,0,0,ASC,682406.9166666666,100048.93863932292,282.63535181681317,0.02146871346468752,2.840808868408203,4.973766962687175,29.73321140426619,5.727875070734792,"{""type"":""Point"",""coordinates"":[-76.46700986921343,38.324072942159816]}"
505_2_314,-30.612142091149117,2.5518968426235893,-11.995838381804244,33.62896728515625,2025-02-16,279.58411026000977,39.01773129010771,-76.26791445117814,0,0,ASC,578014.25,100076.60530598958,280.8979657491048,0.022230479917029793,2.553089141845703,5.848766962687175,23.582111470769856,6.38171913750765,"{""type"":""Point"",""coordinates"":[-76.26791445117814,39.01773129010771]}"
505_2_336,-27.36072910332745,2.0664996460365357,-13.240132489644624,33.533607482910156,2025-02-16,281.19853083292645,38.73412218362813,-76.2161298356623,0,0,ASC,592969.5,100128.64697265625,282.5595868428548,0.01896590729042913,2.5252978006998696,5.320934931437175,25.388858455504725,5.889777374978441,"{""type"":""Point"",""coordinates"":[-76.2161298356623,38.73412218362814]}"
505_2_345,-22.915742890657718,1.6106086724547244,-14.228001675746533,35.42302703857422,2025-02-16,283.54765192667645,37.83678411747479,-75.67390991299865,0,0,ASC,1083515.0,100331.60530598958,284.81503931681317,0.012805134496813272,3.1406949361165366,7.561169306437175,22.556610276096492,8.187505478615309,"{""type"":""Point"",""coordinates"":[-75.67390991299865,37.83678411747479]}"
505_2_373,-24.019622362292793,2.553224310452042,-9.407564491676087,33.13031005859375,2025-02-16,281.5605099995931,38.35543659154401,-76.19548880398496,0,0,ASC,643954.8333333334,100209.93863932292,282.67954126993817,0.022094449544797595,3.0390103658040366,6.302420934041341,25.743239348998777,6.996863128095826,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
505_2_456,-27.00791681517314,1.8585576668342787,-14.531653925582146,39.5804328918457,2025-02-16,283.6596310933431,38.616331779119285,-75.06989766162748,0,0,ASC,980177.9166666666,100238.06363932292,285.0075848897298,0.011537329266940807,3.3302294413248696,7.452445348103841,24.078147802225732,8.162681532336144,"{""type"":""Point"",""coordinates"":[-75.06989766162748,38.616331779119285]}"
505_2_463,-30.75224834809081,2.1976821075813806,-13.993037592654673,35.73860168457031,2025-02-16,281.63782119750977,39.241493233208,-75.94378863058327,0,0,ASC,549181.1666666666,99945.48030598958,282.65537134806317,0.012262363658448313,2.058216094970703,3.6849892934163413,29.185131116104202,4.220829253380137,"{""type"":""Point"",""coordinates"":[-75.94378863058327,39.241493233208004]}"
506_1_7,-28.915304343403406,1.2142098244883583,-23.814091897656724,41.84683609008789,2025-02-21,263.9185593922933,37.07854447316908,-76.33926388459538,1,0,ASC,2492222.8333333335,102568.99967447917,271.2966022491455,2.579138924356054E-4,5.208332061767578,-4.220072825749715,129.0162652889372,6.703412378801359,"{""type"":""Point"",""coordinates"":[-76.33926388459538,37.078544473169075]}"
506_1_31,-34.79127320715259,1.1637763013128082,-29.895155252694174,39.40738296508789,2025-02-21,263.4869187672933,37.32722945812118,-76.8763935436474,1,0,ASC,3757484.5833333335,102510.87467447917,272.0128294626872,1.1712772147613275E-4,2.6112047831217446,-1.7168583075205486,123.3247843763825,3.1250588582457453,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}"
506_1_36,-35.19758826086565,1.2955224541601718,-27.168643930361394,40.9351692199707,2025-02-21,258.9222215016683,39.213784979182094,-77.01680242865474,1,0,ASC,3994194.5833333335,100885.87467447917,270.3580443064372,1.7520288594141675E-5,3.6949450174967446,-2.8841963609059653,127.97484949692881,4.687345446048033,"{""type"":""Point"",""coordinates"":[-77.01680242865474,39.213784979182094]}"
506_1_237,-31.437191226751967,1.2114903767342586,-25.949187736427014,37.68409729003906,2025-02-21,262.6661179860433,37.2940855341036,-77.19527021296507,1,0,ASC,3872279.75,102468.24967447917,271.9242064158122,8.677467700598147E-5,2.336994171142578,-1.505412181218465,122.78825750401963,2.779893449633515,"{""type"":""Point"",""coordinates"":[-77.19527021296507,37.29408553410361]}"
506_1_239,-27.174537081408236,1.229063653802672,-22.109950934869275,44.56747817993164,2025-02-21,262.9932664235433,37.95935169625495,-75.94619901488262,1,0,ASC,3849015.5,102525.0830078125,272.0125039418538,1.2107683963336058E-4,5.584430694580078,-5.644755442937215,135.30779792848048,7.94034824130135,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
506_1_250,-32.339221285753446,1.33527834853065,-24.219086096423087,45.10154724121094,2025-02-21,265.57879702250165,37.71258471480023,-75.77961592134223,1,0,ASC,3767951.75,102471.41634114583,272.8514525095622,1.979562764044355E-4,6.742715199788411,-7.182353099187215,136.80832375496908,9.851416360445937,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
506_1_290,-28.595284545171133,1.2678659651010136,-22.553870308280487,43.92789077758789,2025-02-21,263.1983445485433,38.73392230176207,-76.24842717678327,1,0,ASC,3940264.3333333335,102420.79134114583,271.9788125356038,1.5363345511332227E-5,5.513833363850911,-5.120748281478882,132.8831449733649,7.524920021274935,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}"
506_1_355,-31.86857944490515,1.4318448242702206,-22.25700641907747,44.55293655395508,2025-02-21,264.42531394958496,37.5492397986249,-75.86663133426741,1,0,ASC,3351554.1666666665,102496.49967447917,271.9522825876872,2.401405324216436E-4,7.435301462809245,-7.958964427312215,136.94826522947665,10.891685939195757,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}"
506_1_384,-28.402127561252215,1.1111529189015956,-25.560953022855287,40.71886444091797,2025-02-21,262.96120262145996,37.8070165520791,-76.72082444657929,1,0,ASC,4237982.916666667,102398.9580078125,272.0493691762288,8.176912860828149E-5,2.5444730122884116,-1.9560143947601318,127.55058529878741,3.2094135325278526,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}"
506_1_396,-27.57773249606316,1.247428781719744,-22.107660894310648,41.29912567138672,2025-02-21,262.82244936625165,37.66804204662815,-76.5763059713333,1,0,ASC,3863520.8333333335,102430.41634114583,271.8097858428955,1.0250347352780409E-4,3.1246325174967446,-2.494527578353882,128.60186144674952,3.9982491428831852,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}"
506_1_438,-28.51196985209572,1.2160833012661423,-23.445737493813198,44.05876922607422,2025-02-21,260.30926577250165,39.38341433265008,-76.39936747439695,1,0,ASC,3836847.75,101778.2080078125,270.9145221710205,1.884897546725976E-5,4.459308624267578,-3.8114017645517984,130.52073906425406,5.866192702025375,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
506_1_440,-28.508732570167847,1.253707233337928,-22.739545415451484,41.399009704589844,2025-02-21,262.25710105895996,37.64830399387009,-76.5517764640962,1,0,ASC,3921340.1666666665,102382.79134114583,271.5799681345622,1.124866306459656E-4,3.3820788065592446,-2.6912642319997153,128.5107611131191,4.322193912843132,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}"
506_1_480,-37.30059716002159,1.65601425204377,-22.524321342033776,39.432769775390625,2025-02-21,262.1858933766683,38.097455177413615,-77.03824758957788,1,0,ASC,4075946.4166666665,102263.99967447917,271.9008502960205,2.8247262008562757E-5,2.7891832987467446,-2.3928633530934653,130.6265653863014,3.674961020281096,"{""type"":""Point"",""coordinates"":[-77.03824758957788,38.09745517741361]}"
506_1_493,-25.862902337635806,1.103569974229643,-23.43567054340133,40.223384857177734,2025-02-21,262.0027879079183,37.96635992232168,-76.853978656433,1,0,ASC,4103963.0,102312.04134114583,271.7778034210205,4.343154526509352E-5,2.750080108642578,-2.2994388739267984,129.90018381263155,3.58473984256561,"{""type"":""Point"",""coordinates"":[-76.853978656433,37.96635992232168]}"
506_2_38,-36.44619249074599,2.3324102805509765,-15.625978325792856,42.52046585083008,2025-02-21,262.53932762145996,38.05463005904797,-76.4054840714764,0,0,ASC,4222627.083333333,102553.62467447917,272.1162637074788,5.9195732044751516E-5,6.018431345621745,-5.693095286687215,133.4087821255822,8.284494541326136,"{""type"":""Point"",""coordinates"":[-76.4054840714764,38.05463005904798]}"
506_2_88,-18.493341478827737,2.363934451864362,-7.823119403434648,44.33350372314453,2025-02-21,264.7994187672933,37.26195866748024,-75.85615398810167,0,0,ASC,3399270.0833333335,102531.04134114583,272.4956582387288,2.910621463930359E-4,7.568765004475911,-7.925659577051799,136.31950285950805,10.959118733926198,"{""type"":""Point"",""coordinates"":[-75.85615398810167,37.26195866748024]}"
506_2_260,-21.54934940886159,2.1514738470418804,-10.01608708304327,44.32511901855469,2025-02-21,264.7994187672933,37.271444156944106,-75.85993330772948,0,0,ASC,3399270.0833333335,102531.04134114583,272.4956582387288,2.910621463930359E-4,7.568765004475911,-7.925659577051799,136.31950285950805,10.959118733926198,"{""type"":""Point"",""coordinates"":[-75.85993330772948,37.27144415694411]}"
506_2_373,-30.851012270264377,1.7745116682218711,-17.385635058223244,43.802711486816406,2025-02-21,262.59132957458496,38.35543659154401,-76.19548880398496,0,0,ASC,4108668.1666666665,102494.9580078125,271.9036172231038,3.30932438051453E-5,6.171263376871745,-6.043905019760132,134.40264172262633,8.637897866645575,"{""type"":""Point"",""coordinates"":[-76.19548880398497,38.35543659154401]}"
506_2_436,-27.08028227702393,2.1295141609396566,-12.716648132114157,39.17351150512695,2025-02-21,261.00685691833496,38.643161700373284,-77.21073911659991,0,0,ASC,3925894.0,102216.24967447917,271.8515338897705,1.2601042755022718E-5,3.0898831685384116,-2.7587080796559653,131.75910098450717,4.142203310313978,"{""type"":""Point"",""coordinates"":[-77.21073911659991,38.643161700373284]}"
507_1_11,-38.23296761482436,1.7263333273035082,-22.146920881463462,42.51340103149414,2025-02-22,261.9148693084717,39.683342527104955,-76.19965432641052,1,1,DESC,3951830.0833333335,101642.78694661458,271.91779136657715,1.4727313886927126E-7,1.6445083618164062,-0.7248450517654419,113.78630300634367,1.7971666870807856,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
507_1_438,-35.074265483906885,1.4759432473928253,-23.76396622692891,43.13656997680664,2025-02-22,262.9571056365967,39.38341433265008,-76.39936747439695,1,1,DESC,3977879.9166666665,102287.62027994792,272.30630048116046,1.81297418559249E-8,1.8137791951497395,-0.6455196936925253,109.59052305057912,1.9252248293908243,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
507_1_497,-27.751452640316245,0.9972240006324417,-27.828705108096287,45.419246673583984,2025-02-22,261.3484630584717,39.472392966361205,-76.88276342017048,1,1,DESC,3989481.0,100638.62027994792,271.95237795511883,2.3096795587207453E-8,1.5499038696289062,-0.5860104163487753,110.71133882805749,1.65698829602382,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}"
508_1_11,-36.391036209334246,1.446374568291914,-25.16017427789123,34.85712432861328,2025-02-28,272.90358479817706,39.683342527104955,-76.19965432641052,1,0,ASC,3958895.5,99546.96695963542,279.3754297892253,5.1892425865673886E-5,2.5051746368408203,-0.7587286631266276,106.84970170439632,2.617550218299633,"{""type"":""Point"",""coordinates"":[-76.19965432641052,39.68334252710496]}"
508_1_33,-25.931475239593066,0.7795305122613346,-33.26550382789845,35.535640716552734,2025-02-28,273.39967854817706,39.36853550007995,-76.01059248597983,1,0,ASC,4177309.8333333335,100579.34195963542,279.9019597371419,8.258757616156724E-5,3.245978673299154,-0.7247524261474609,102.58638594809632,3.3259049335060022,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}"
508_1_41,-29.003663718970245,1.1707458301956006,-24.77366390801025,40.688961029052734,2025-02-28,274.37770589192706,39.33518587725137,-75.00825585474045,1,0,ASC,4130422.1666666665,100632.21695963542,280.4164454142253,7.036924486432856E-5,3.621914545694987,-0.9488735198974609,104.68049152496057,3.7441455544729454,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}"
508_1_102,-36.494614741890594,1.5006376203846243,-24.319405462150655,38.90301513671875,2025-02-28,274.77012125651044,38.405178497515976,-75.15427952171069,1,0,ASC,4317484.416666667,100725.88362630208,282.0221583048503,1.049046261864343E-4,3.580166498819987,-1.0036017100016277,105.65938678350606,3.718172743645883,"{""type"":""Point"",""coordinates"":[-75.15427952171069,38.405178497515976]}"
508_1_133,-34.87896997122901,1.4219598826036266,-24.528800283285893,34.98875045776367,2025-02-28,273.80674235026044,39.15744350954389,-76.0593068740037,1,0,ASC,3960148.5,100558.50862630208,280.4519271850586,6.938204293523616E-5,3.713955561319987,-0.7571010589599609,101.52204530682127,3.790338761237306,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}"
508_1_139,-28.282702734727977,1.225516869676892,-23.0781831197352,34.09776306152344,2025-02-28,274.36631266276044,39.03327481911461,-76.18847968650985,1,0,ASC,4322114.916666667,100731.75862630208,280.5875879923503,3.3650921037538715E-5,4.090339024861653,-1.004903793334961,103.80290849388108,4.2119716252801584,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}"
508_1_155,-28.05825991765839,1.263874832096461,-22.200188820214546,39.92057418823242,2025-02-28,274.25229899088544,39.27013844854375,-75.14868522138924,1,0,ASC,4131637.6666666665,100654.46695963542,280.4183171590169,6.85364020374853E-5,3.801235834757487,-1.035665512084961,105.24059485897851,3.939796558753593,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}"
508_1_159,-28.605583455748885,1.0535337205854671,-27.15203405150835,35.804969787597656,2025-02-28,273.30828857421875,39.54521501686321,-75.998506866675,1,0,ASC,4277395.083333333,100672.05029296875,280.0456771850586,8.008914813473211E-5,3.221890131632487,-0.7356573740641276,102.86190893685597,3.3048097966941654,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}"
508_1_174,-24.732057270352705,1.101563914095815,-22.45176784921577,33.47858428955078,2025-02-28,274.49090576171875,38.44010665176987,-76.15474780086846,1,0,ASC,4381796.75,100850.80029296875,281.1256739298503,2.869869085723546E-5,3.9385242462158203,-1.2331345876057942,107.38510834111021,4.127056354010642,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}"
508_1_239,-34.54193065532431,1.2675092153354284,-27.25181816227133,34.03985595703125,2025-02-28,275.00376383463544,37.95935169625495,-75.94619901488262,1,0,ASC,4620000.916666667,100905.46695963542,281.8097559611003,6.932344722324994E-5,3.795295079549154,-1.2897752126057942,108.76957362087488,4.0084641497588995,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}"
508_1_250,-33.990870313583144,1.1254818614999171,-30.201171139518756,34.660953521728516,2025-02-28,275.47243245442706,37.71258471480023,-75.77961592134223,1,0,ASC,4662870.5,100859.55029296875,281.6506576538086,3.8720821154688184E-4,4.24150276184082,-1.1874802907307942,105.64048671430464,4.404594773594661,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}"
508_1_272,-34.5389732179634,1.5319833731746668,-22.54526636695129,36.88725280761719,2025-02-28,275.53940836588544,37.86514845478911,-75.41423473678624,1,0,ASC,4699841.833333333,100828.55029296875,281.8205795288086,4.944835336265404E-4,4.241095860799153,-0.9236456553141276,102.28629300251603,4.340508656490432,"{""type"":""Point"",""coordinates"":[-75.41423473678624,37.8651484547891]}"
508_1_290,-48.86030979091724,2.091610074709702,-23.360142687063046,33.34429931640625,2025-02-28,274.18963623046875,38.73392230176207,-76.24842717678327,1,0,ASC,4315049.166666667,100781.21695963542,281.0721257527669,1.7346567164603737E-5,3.635464350382487,-1.123067855834961,107.16696776939261,3.8049812682471504,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}"
508_1_376,-38.41625599163135,1.7119663673163865,-22.43984270079512,36.98168182373047,2025-02-28,275.53940836588544,37.91178868352463,-75.40746553928166,1,0,ASC,4699841.833333333,100828.55029296875,281.8205795288086,4.944835336265404E-4,4.241095860799153,-0.9236456553141276,102.28629300251603,4.340508656490432,"{""type"":""Point"",""coordinates"":[-75.40746553928166,37.91178868352463]}"
508_1_438,-26.973645866539123,1.1918490764787433,-22.631763030124056,33.38692092895508,2025-02-28,273.40057373046875,39.38341433265008,-76.39936747439695,1,0,ASC,4065101.1666666665,100161.34195963542,280.0131251017253,4.273504143033809E-5,3.1735095977783203,-0.7252813975016276,102.8734191581493,3.255333511754676,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}"
